transaction_id,customer_id,store_id,product_id,transaction_date,channel,quantity,discount_pct,year_month
T0002597,C00091,S020,P0214,2025-12-28,InStore,1,0.0,2025-12
T0018458,C00073,S040,P0029,2025-12-28,Online,2,0.0,2025-12
T0046911,C00023,S040,P0135,2025-12-28,Online,1,0.0,2025-12
T0001032,C00187,S022,P0238,2025-12-28,InStore,2,0.0,2025-12
T0016685,C00163,S020,P0108,2025-12-28,Online,1,0.0,2025-12
T0012000,C00135,S038,P0247,2025-12-28,InStore,1,0.0,2025-12
T0036577,C00064,S038,P0001,2025-12-28,Online,3,0.0,2025-12
T0028484,C00015,S004,P0228,2025-12-28,Online,1,0.0,2025-12
T0011522,C00026,S039,P0143,2025-12-28,InStore,3,0.0,2025-12
T0028487,C00092,S010,P0046,2025-12-28,InStore,1,0.0,2025-12
T0032072,C00164,S038,P0212,2025-12-28,InStore,1,0.0,2025-12
T0032851,C00067,S020,P0058,2025-12-28,InStore,1,0.0,2025-12
T0004577,C00019,S006,P0009,2025-12-28,InStore,2,0.1,2025-12
T0028524,C00014,S020,P0221,2025-12-28,InStore,1,0.0,2025-12
T0016811,C00140,S037,P0069,2025-12-28,InStore,1,0.0,2025-12
T0011208,C00144,S011,P0004,2025-12-28,Online,1,0.0,2025-12
T0018174,C00029,S048,P0186,2025-12-28,InStore,2,0.0,2025-12
T0046339,C00084,S023,P0040,2025-12-28,InStore,1,0.05,2025-12
T0036635,C00228,S048,P0202,2025-12-28,Online,2,0.0,2025-12
T0022872,C00183,S022,P0215,2025-12-28,InStore,2,0.0,2025-12
T0032874,C00203,S027,P0100,2025-12-28,InStore,1,0.0,2025-12
T0035082,C00188,S050,P0163,2025-12-28,Online,1,0.0,2025-12
T0036646,C00025,S043,P0216,2025-12-28,Mobile,1,0.0,2025-12
T0032023,C00235,S024,P0117,2025-12-28,InStore,2,0.0,2025-12
T0026282,C00069,S044,P0070,2025-12-28,Mobile,2,0.2,2025-12
T0028641,C00163,S012,P0101,2025-12-28,Online,1,0.0,2025-12
T0032907,C00056,S037,P0063,2025-12-28,Mobile,1,0.0,2025-12
T0046573,C00185,S027,P0060,2025-12-28,InStore,2,0.0,2025-12
T0042110,C00211,S044,P0142,2025-12-28,Online,1,0.0,2025-12
T0015020,C00018,S029,P0008,2025-12-28,Online,1,0.0,2025-12
T0002445,C00018,S031,P0232,2025-12-28,Online,1,0.0,2025-12
T0041577,C00223,S015,P0017,2025-12-28,InStore,1,0.0,2025-12
T0046193,C00067,S020,P0233,2025-12-28,InStore,2,0.0,2025-12
T0000927,C00154,S039,P0061,2025-12-28,Online,1,0.15,2025-12
T0000903,C00184,S018,P0228,2025-12-28,InStore,2,0.0,2025-12
T0002772,C00153,S027,P0033,2025-12-28,InStore,1,0.0,2025-12
T0010732,C00245,S038,P0233,2025-12-28,InStore,1,0.0,2025-12
T0029478,C00141,S003,P0061,2025-12-28,Online,1,0.0,2025-12
T0034614,C00018,S001,P0170,2025-12-28,InStore,1,0.0,2025-12
T0009115,C00099,S009,P0029,2025-12-28,InStore,1,0.0,2025-12
T0029509,C00136,S046,P0007,2025-12-28,Online,1,0.0,2025-12
T0034592,C00238,S042,P0189,2025-12-28,Online,2,0.0,2025-12
T0006255,C00184,S045,P0141,2025-12-28,InStore,2,0.0,2025-12
T0029523,C00205,S028,P0220,2025-12-28,Mobile,1,0.1,2025-12
T0019891,C00114,S017,P0226,2025-12-28,Online,1,0.2,2025-12
T0040828,C00085,S028,P0026,2025-12-28,Online,1,0.3,2025-12
T0021309,C00174,S045,P0061,2025-12-28,Mobile,1,0.0,2025-12
T0029560,C00050,S006,P0211,2025-12-28,InStore,1,0.0,2025-12
T0019885,C00080,S002,P0016,2025-12-28,Mobile,1,0.1,2025-12
T0029566,C00040,S030,P0108,2025-12-28,Online,1,0.0,2025-12
T0008324,C00214,S033,P0126,2025-12-28,InStore,4,0.0,2025-12
T0011569,C00187,S017,P0219,2025-12-28,InStore,1,0.0,2025-12
T0047762,C00002,S013,P0170,2025-12-28,Mobile,1,0.0,2025-12
T0029619,C00060,S034,P0176,2025-12-28,Online,3,0.0,2025-12
T0040731,C00150,S044,P0062,2025-12-28,InStore,1,0.15,2025-12
T0000664,C00057,S024,P0226,2025-12-28,InStore,2,0.0,2025-12
T0029669,C00003,S024,P0041,2025-12-28,InStore,1,0.0,2025-12
T0047855,C00029,S025,P0007,2025-12-28,InStore,1,0.0,2025-12
T0000641,C00064,S027,P0215,2025-12-28,InStore,3,0.0,2025-12
T0025546,C00241,S040,P0109,2025-12-28,InStore,2,0.05,2025-12
T0047571,C00190,S022,P0155,2025-12-28,Online,1,0.1,2025-12
T0029368,C00239,S022,P0160,2025-12-28,InStore,5,0.0,2025-12
T0041144,C00094,S005,P0222,2025-12-28,InStore,2,0.0,2025-12
T0031799,C00130,S007,P0096,2025-12-28,Online,1,0.0,2025-12
T0047173,C00204,S040,P0124,2025-12-28,Mobile,1,0.1,2025-12
T0006379,C00090,S010,P0223,2025-12-28,InStore,1,0.0,2025-12
T0025843,C00109,S013,P0041,2025-12-28,Online,2,0.0,2025-12
T0002651,C00174,S003,P0184,2025-12-28,InStore,1,0.15,2025-12
T0041428,C00011,S043,P0159,2025-12-28,Mobile,1,0.15,2025-12
T0025815,C00210,S012,P0179,2025-12-28,InStore,1,0.0,2025-12
T0014771,C00152,S023,P0219,2025-12-28,InStore,2,0.1,2025-12
T0037058,C00006,S047,P0085,2025-12-28,InStore,1,0.0,2025-12
T0037067,C00149,S049,P0162,2025-12-28,Online,1,0.0,2025-12
T0004696,C00176,S026,P0213,2025-12-28,Mobile,1,0.05,2025-12
T0016454,C00194,S045,P0120,2025-12-28,InStore,1,0.05,2025-12
T0016453,C00054,S045,P0149,2025-12-28,InStore,1,0.0,2025-12
T0000838,C00178,S021,P0106,2025-12-28,InStore,1,0.0,2025-12
T0007319,C00246,S035,P0240,2025-12-28,InStore,1,0.0,2025-12
T0029273,C00220,S020,P0190,2025-12-28,InStore,2,0.3,2025-12
T0033089,C00162,S005,P0204,2025-12-28,InStore,1,0.0,2025-12
T0000833,C00220,S012,P0144,2025-12-28,Mobile,1,0.0,2025-12
T0041257,C00226,S017,P0117,2025-12-28,InStore,1,0.0,2025-12
T0000825,C00028,S031,P0123,2025-12-28,Online,1,0.0,2025-12
T0025726,C00184,S014,P0133,2025-12-28,InStore,1,0.0,2025-12
T0031751,C00134,S009,P0049,2025-12-28,InStore,2,0.0,2025-12
T0019949,C00068,S042,P0183,2025-12-28,InStore,2,0.0,2025-12
T0041156,C00161,S013,P0182,2025-12-28,InStore,1,0.0,2025-12
T0033114,C00012,S009,P0042,2025-12-28,InStore,2,0.0,2025-12
T0007277,C00055,S050,P0028,2025-12-28,InStore,1,0.0,2025-12
T0025439,C00104,S035,P0110,2025-12-28,InStore,1,0.0,2025-12
T0042633,C00225,S015,P0100,2025-12-28,InStore,1,0.0,2025-12
T0010076,C00224,S047,P0194,2025-12-28,InStore,1,0.0,2025-12
T0044986,C00223,S042,P0009,2025-12-28,InStore,1,0.0,2025-12
T0043882,C00094,S008,P0218,2025-12-28,InStore,5,0.0,2025-12
T0001544,C00250,S014,P0123,2025-12-28,InStore,1,0.0,2025-12
T0032358,C00152,S023,P0015,2025-12-28,Mobile,3,0.0,2025-12
T0017665,C00099,S005,P0212,2025-12-28,InStore,1,0.0,2025-12
T0043811,C00130,S048,P0208,2025-12-28,InStore,2,0.0,2025-12
T0006738,C00185,S039,P0088,2025-12-28,Online,1,0.0,2025-12
T0017685,C00228,S042,P0242,2025-12-28,InStore,1,0.05,2025-12
T0043768,C00145,S030,P0069,2025-12-28,Online,1,0.0,2025-12
T0017687,C00061,S022,P0161,2025-12-28,Mobile,1,0.3,2025-12
T0027807,C00231,S013,P0112,2025-12-28,InStore,1,0.0,2025-12
T0014157,C00139,S020,P0104,2025-12-28,Mobile,1,0.0,2025-12
T0017257,C00088,S024,P0016,2025-12-28,Online,1,0.0,2025-12
T0017239,C00041,S033,P0167,2025-12-28,InStore,1,0.0,2025-12
T0043624,C00184,S017,P0207,2025-12-28,Online,2,0.0,2025-12
T0045248,C00038,S031,P0052,2025-12-28,Online,1,0.15,2025-12
T0023429,C00167,S017,P0184,2025-12-28,InStore,2,0.0,2025-12
T0010850,C00144,S013,P0207,2025-12-28,Online,2,0.0,2025-12
T0004229,C00244,S006,P0025,2025-12-28,InStore,1,0.0,2025-12
T0035498,C00149,S039,P0157,2025-12-28,Mobile,1,0.0,2025-12
T0008603,C00103,S027,P0161,2025-12-28,Mobile,1,0.0,2025-12
T0035489,C00095,S035,P0031,2025-12-28,Mobile,1,0.0,2025-12
T0005432,C00056,S037,P0155,2025-12-28,InStore,3,0.0,2025-12
T0020459,C00179,S029,P0023,2025-12-28,Mobile,1,0.0,2025-12
T0035585,C00103,S037,P0160,2025-12-28,InStore,2,0.0,2025-12
T0001565,C00241,S039,P0153,2025-12-28,Online,1,0.0,2025-12
T0004277,C00153,S039,P0093,2025-12-28,InStore,2,0.0,2025-12
T0013593,C00211,S039,P0007,2025-12-28,InStore,1,0.0,2025-12
T0013577,C00220,S031,P0196,2025-12-28,Mobile,1,0.0,2025-12
T0044526,C00205,S006,P0155,2025-12-28,Mobile,1,0.0,2025-12
T0015366,C00061,S007,P0024,2025-12-28,Online,2,0.0,2025-12
T0044340,C00063,S007,P0054,2025-12-28,Online,1,0.15,2025-12
T0044328,C00189,S039,P0052,2025-12-28,Online,1,0.0,2025-12
T0032504,C00114,S046,P0064,2025-12-28,InStore,1,0.0,2025-12
T0012242,C00240,S036,P0162,2025-12-28,InStore,1,0.0,2025-12
T0014216,C00049,S036,P0128,2025-12-28,Online,2,0.0,2025-12
T0032431,C00228,S019,P0202,2025-12-28,InStore,2,0.0,2025-12
T0010623,C00125,S039,P0184,2025-12-28,InStore,3,0.0,2025-12
T0044714,C00116,S043,P0081,2025-12-28,Mobile,1,0.0,2025-12
T0009900,C00004,S030,P0086,2025-12-28,Mobile,1,0.0,2025-12
T0035745,C00116,S002,P0148,2025-12-28,Mobile,2,0.0,2025-12
T0001618,C00182,S015,P0039,2025-12-28,Mobile,1,0.0,2025-12
T0044791,C00177,S023,P0164,2025-12-28,Mobile,2,0.0,2025-12
T0044097,C00050,S038,P0167,2025-12-28,Online,1,0.0,2025-12
T0017585,C00234,S016,P0233,2025-12-28,Mobile,2,0.0,2025-12
T0035997,C00061,S013,P0133,2025-12-28,Mobile,1,0.0,2025-12
T0010713,C00150,S049,P0229,2025-12-28,Online,2,0.0,2025-12
T0044040,C00056,S024,P0072,2025-12-28,InStore,1,0.0,2025-12
T0020394,C00115,S038,P0090,2025-12-28,InStore,1,0.0,2025-12
T0027637,C00090,S048,P0128,2025-12-28,Online,1,0.0,2025-12
T0044891,C00214,S002,P0165,2025-12-28,InStore,2,0.0,2025-12
T0043975,C00170,S002,P0108,2025-12-28,Mobile,1,0.0,2025-12
T0044930,C00037,S011,P0184,2025-12-28,Online,2,0.0,2025-12
T0027969,C00167,S019,P0207,2025-12-28,InStore,2,0.0,2025-12
T0035171,C00221,S013,P0163,2025-12-28,Online,1,0.0,2025-12
T0013241,C00104,S049,P0125,2025-12-28,Online,1,0.0,2025-12
T0021468,C00143,S049,P0037,2025-12-28,Mobile,1,0.0,2025-12
T0045777,C00145,S038,P0038,2025-12-28,Online,1,0.0,2025-12
T0010029,C00237,S039,P0092,2025-12-28,InStore,2,0.0,2025-12
T0042976,C00114,S022,P0009,2025-12-28,InStore,1,0.0,2025-12
T0010039,C00118,S031,P0160,2025-12-28,Mobile,1,0.05,2025-12
T0016934,C00166,S043,P0204,2025-12-28,Online,2,0.0,2025-12
T0022947,C00045,S013,P0025,2025-12-28,Mobile,2,0.0,2025-12
T0042887,C00193,S030,P0219,2025-12-28,Online,3,0.0,2025-12
T0028326,C00241,S049,P0189,2025-12-28,Mobile,1,0.0,2025-12
T0042866,C00164,S016,P0165,2025-12-28,Mobile,1,0.0,2025-12
T0010050,C00004,S016,P0038,2025-12-28,Online,1,0.0,2025-12
T0036487,C00162,S036,P0177,2025-12-28,InStore,2,0.0,2025-12
T0045765,C00136,S006,P0112,2025-12-28,Online,1,0.0,2025-12
T0010057,C00232,S045,P0008,2025-12-28,InStore,1,0.0,2025-12
T0002207,C00035,S015,P0125,2025-12-28,Mobile,1,0.0,2025-12
T0032795,C00021,S016,P0198,2025-12-28,Online,1,0.2,2025-12
T0018051,C00017,S023,P0033,2025-12-28,InStore,1,0.0,2025-12
T0035204,C00143,S023,P0153,2025-12-28,InStore,1,0.2,2025-12
T0046067,C00240,S042,P0202,2025-12-28,Online,1,0.0,2025-12
T0014080,C00193,S040,P0178,2025-12-28,InStore,1,0.1,2025-12
T0046073,C00097,S023,P0202,2025-12-28,InStore,1,0.0,2025-12
T0026494,C00118,S020,P0057,2025-12-28,InStore,3,0.0,2025-12
T0020138,C00123,S016,P0114,2025-12-28,Online,1,0.0,2025-12
T0001227,C00033,S040,P0138,2025-12-28,InStore,1,0.2,2025-12
T0009669,C00101,S015,P0106,2025-12-28,InStore,1,0.0,2025-12
T0004139,C00210,S041,P0030,2025-12-28,InStore,2,0.0,2025-12
T0022969,C00007,S007,P0071,2025-12-28,Mobile,2,0.0,2025-12
T0043059,C00024,S031,P0116,2025-12-28,Online,1,0.0,2025-12
T0035321,C00195,S010,P0156,2025-12-28,Online,2,0.0,2025-12
T0027996,C00162,S009,P0222,2025-12-28,Mobile,1,0.0,2025-12
T0001415,C00133,S050,P0055,2025-12-28,InStore,1,0.1,2025-12
T0032272,C00206,S015,P0037,2025-12-28,InStore,1,0.0,2025-12
T0004208,C00150,S049,P0003,2025-12-28,Online,1,0.0,2025-12
T0045459,C00046,S050,P0160,2025-12-28,InStore,2,0.0,2025-12
T0008041,C00067,S029,P0043,2025-12-28,Mobile,1,0.0,2025-12
T0017107,C00190,S042,P0227,2025-12-28,Online,2,0.0,2025-12
T0012112,C00146,S027,P0074,2025-12-28,InStore,1,0.0,2025-12
T0014115,C00224,S002,P0182,2025-12-28,Online,1,0.0,2025-12
T0026799,C00198,S017,P0106,2025-12-28,InStore,3,0.0,2025-12
T0021631,C00197,S049,P0154,2025-12-28,Mobile,1,0.0,2025-12
T0020198,C00243,S039,P0121,2025-12-28,InStore,1,0.0,2025-12
T0001367,C00024,S033,P0215,2025-12-28,InStore,1,0.0,2025-12
T0045569,C00150,S016,P0028,2025-12-28,Online,4,0.0,2025-12
T0012105,C00088,S037,P0110,2025-12-28,InStore,1,0.0,2025-12
T0043236,C00121,S019,P0032,2025-12-28,InStore,1,0.0,2025-12
T0005308,C00004,S011,P0143,2025-12-28,InStore,2,0.0,2025-12
T0043233,C00059,S010,P0243,2025-12-28,InStore,2,0.0,2025-12
T0008035,C00080,S050,P0037,2025-12-28,Online,1,0.0,2025-12
T0006659,C00117,S021,P0117,2025-12-28,Online,1,0.0,2025-12
T0012099,C00180,S019,P0133,2025-12-28,InStore,2,0.0,2025-12
T0012096,C00079,S020,P0022,2025-12-28,Online,1,0.05,2025-12
T0028187,C00143,S045,P0068,2025-12-28,Mobile,1,0.0,2025-12
T0002129,C00009,S027,P0059,2025-12-28,InStore,1,0.0,2025-12
T0026682,C00174,S009,P0064,2025-12-28,Online,1,0.0,2025-12
T0008954,C00174,S018,P0143,2025-12-28,Online,1,0.0,2025-12
T0016274,C00229,S036,P0055,2025-12-28,InStore,3,0.0,2025-12
T0041403,C00103,S023,P0128,2025-12-28,Mobile,1,0.0,2025-12
T0029935,C00183,S007,P0079,2025-12-28,InStore,1,0.0,2025-12
T0013359,C00146,S044,P0147,2025-12-28,Online,1,0.05,2025-12
T0039817,C00232,S025,P0090,2025-12-28,InStore,1,0.0,2025-12
T0048346,C00019,S045,P0145,2025-12-28,Online,2,0.0,2025-12
T0037554,C00111,S044,P0056,2025-12-28,Mobile,1,0.0,2025-12
T0018836,C00138,S015,P0155,2025-12-28,Online,1,0.0,2025-12
T0029848,C00179,S020,P0154,2025-12-28,InStore,1,0.0,2025-12
T0048219,C00224,S004,P0118,2025-12-28,Mobile,1,0.15,2025-12
T0003782,C00120,S005,P0072,2025-12-28,InStore,2,0.05,2025-12
T0037549,C00087,S037,P0027,2025-12-28,InStore,1,0.0,2025-12
T0018866,C00044,S016,P0064,2025-12-28,Online,1,0.0,2025-12
T0034243,C00224,S033,P0039,2025-12-28,Mobile,5,0.0,2025-12
T0015523,C00112,S010,P0230,2025-12-28,Mobile,1,0.0,2025-12
T0040126,C00249,S038,P0026,2025-12-28,InStore,1,0.0,2025-12
T0011832,C00097,S024,P0020,2025-12-28,Online,1,0.0,2025-12
T0048409,C00110,S014,P0142,2025-12-28,Mobile,1,0.0,2025-12
T0025194,C00117,S022,P0052,2025-12-28,InStore,1,0.0,2025-12
T0000451,C00176,S022,P0064,2025-12-28,InStore,2,0.0,2025-12
T0016273,C00153,S039,P0215,2025-12-28,Online,1,0.0,2025-12
T0037623,C00111,S023,P0115,2025-12-28,Mobile,1,0.0,2025-12
T0031516,C00093,S038,P0248,2025-12-28,InStore,3,0.0,2025-12
T0025400,C00250,S023,P0128,2025-12-28,InStore,1,0.0,2025-12
T0010283,C00193,S037,P0026,2025-12-28,Online,1,0.0,2025-12
T0025335,C00235,S024,P0136,2025-12-28,Mobile,1,0.0,2025-12
T0010464,C00043,S031,P0123,2025-12-28,Online,3,0.0,2025-12
T0031504,C00067,S012,P0009,2025-12-28,Online,1,0.2,2025-12
T0030101,C00026,S036,P0111,2025-12-28,Online,5,0.0,2025-12
T0040140,C00221,S030,P0091,2025-12-28,Online,4,0.0,2025-12
T0031456,C00035,S048,P0168,2025-12-28,Mobile,1,0.0,2025-12
T0037460,C00249,S024,P0172,2025-12-28,Mobile,1,0.0,2025-12
T0015511,C00250,S039,P0096,2025-12-28,Mobile,1,0.2,2025-12
T0004860,C00168,S033,P0001,2025-12-28,Online,1,0.0,2025-12
T0037581,C00144,S038,P0153,2025-12-28,InStore,1,0.0,2025-12
T0037385,C00133,S020,P0200,2025-12-28,InStore,1,0.0,2025-12
T0019816,C00030,S023,P0088,2025-12-28,InStore,2,0.0,2025-12
T0037679,C00075,S025,P0103,2025-12-28,InStore,1,0.0,2025-12
T0029891,C00208,S027,P0072,2025-12-28,InStore,1,0.0,2025-12
T0021857,C00185,S044,P0250,2025-12-28,InStore,1,0.0,2025-12
T0021229,C00115,S028,P0045,2025-12-28,Mobile,1,0.0,2025-12
T0029749,C00186,S035,P0062,2025-12-28,InStore,1,0.3,2025-12
T0010561,C00145,S038,P0085,2025-12-28,Mobile,3,0.0,2025-12
T0031487,C00168,S041,P0239,2025-12-28,InStore,1,0.0,2025-12
T0048627,C00006,S002,P0178,2025-12-28,Mobile,1,0.1,2025-12
T0018928,C00060,S017,P0153,2025-12-28,InStore,2,0.0,2025-12
T0003003,C00093,S011,P0120,2025-12-28,InStore,1,0.0,2025-12
T0034332,C00159,S038,P0180,2025-12-28,InStore,1,0.15,2025-12
T0037501,C00106,S008,P0202,2025-12-28,Online,2,0.0,2025-12
T0033265,C00039,S028,P0245,2025-12-28,Mobile,2,0.0,2025-12
T0025357,C00189,S022,P0218,2025-12-28,InStore,3,0.1,2025-12
T0022306,C00064,S023,P0014,2025-12-28,Online,3,0.0,2025-12
T0037565,C00002,S006,P0208,2025-12-28,Mobile,2,0.0,2025-12
T0020905,C00226,S008,P0024,2025-12-28,InStore,1,0.0,2025-12
T0010496,C00246,S027,P0152,2025-12-29,InStore,1,0.0,2025-12
T0042620,C00107,S020,P0135,2025-12-29,InStore,2,0.2,2025-12
T0028459,C00155,S025,P0083,2025-12-29,InStore,3,0.0,2025-12
T0018022,C00088,S049,P0186,2025-12-29,Mobile,1,0.0,2025-12
T0014332,C00090,S048,P0020,2025-12-29,InStore,1,0.0,2025-12
T0005057,C00126,S003,P0099,2025-12-29,Mobile,1,0.0,2025-12
T0008464,C00146,S040,P0178,2025-12-29,InStore,1,0.0,2025-12
T0036572,C00236,S015,P0246,2025-12-29,InStore,2,0.0,2025-12
T0032785,C00160,S019,P0232,2025-12-29,InStore,1,0.0,2025-12
T0015763,C00088,S027,P0144,2025-12-29,Mobile,2,0.3,2025-12
T0026393,C00126,S042,P0015,2025-12-29,InStore,1,0.0,2025-12
T0030735,C00244,S038,P0059,2025-12-29,Online,1,0.0,2025-12
T0049533,C00196,S014,P0016,2025-12-29,Online,3,0.0,2025-12
T0038744,C00223,S015,P0157,2025-12-29,InStore,2,0.0,2025-12
T0002174,C00185,S049,P0197,2025-12-29,Online,2,0.0,2025-12
T0025253,C00073,S044,P0243,2025-12-29,Online,1,0.0,2025-12
T0026567,C00037,S006,P0037,2025-12-29,Online,1,0.0,2025-12
T0035141,C00182,S025,P0017,2025-12-29,Mobile,1,0.0,2025-12
T0040129,C00219,S017,P0202,2025-12-29,InStore,2,0.0,2025-12
T0007997,C00241,S024,P0026,2025-12-29,InStore,1,0.0,2025-12
T0016886,C00227,S010,P0241,2025-12-29,InStore,1,0.0,2025-12
T0026512,C00196,S032,P0238,2025-12-29,Online,1,0.0,2025-12
T0005890,C00186,S017,P0141,2025-12-29,Online,3,0.15,2025-12
T0016881,C00174,S042,P0243,2025-12-29,InStore,1,0.0,2025-12
T0026525,C00055,S024,P0152,2025-12-29,Online,4,0.0,2025-12
T0008503,C00178,S034,P0148,2025-12-29,Online,1,0.1,2025-12
T0031207,C00202,S021,P0213,2025-12-29,InStore,1,0.0,2025-12
T0034157,C00174,S009,P0231,2025-12-29,InStore,2,0.0,2025-12
T0029999,C00160,S024,P0243,2025-12-29,Online,2,0.0,2025-12
T0030758,C00046,S004,P0034,2025-12-29,Mobile,2,0.0,2025-12
T0016129,C00194,S045,P0034,2025-12-29,InStore,1,0.0,2025-12
T0042699,C00139,S004,P0210,2025-12-29,Online,1,0.1,2025-12
T0016904,C00043,S022,P0074,2025-12-29,InStore,1,0.0,2025-12
T0032814,C00222,S034,P0243,2025-12-29,InStore,1,0.0,2025-12
T0036495,C00239,S005,P0078,2025-12-29,Online,1,0.0,2025-12
T0032825,C00110,S012,P0118,2025-12-29,Mobile,1,0.05,2025-12
T0001210,C00063,S005,P0166,2025-12-29,InStore,1,0.0,2025-12
T0046139,C00035,S042,P0203,2025-12-29,InStore,4,0.0,2025-12
T0007135,C00008,S014,P0002,2025-12-29,InStore,2,0.0,2025-12
T0026444,C00243,S027,P0073,2025-12-29,InStore,1,0.0,2025-12
T0004544,C00106,S001,P0196,2025-12-29,Online,1,0.0,2025-12
T0045990,C00143,S036,P0081,2025-12-29,InStore,1,0.0,2025-12
T0026434,C00018,S027,P0029,2025-12-29,InStore,2,0.0,2025-12
T0020587,C00199,S016,P0007,2025-12-29,Mobile,1,0.0,2025-12
T0006022,C00179,S012,P0196,2025-12-29,InStore,1,0.0,2025-12
T0038014,C00144,S013,P0218,2025-12-29,Online,5,0.0,2025-12
T0020898,C00205,S032,P0168,2025-12-29,InStore,1,0.0,2025-12
T0019310,C00003,S039,P0197,2025-12-29,InStore,1,0.0,2025-12
T0022804,C00143,S037,P0159,2025-12-29,InStore,1,0.0,2025-12
T0002460,C00079,S050,P0020,2025-12-29,InStore,2,0.0,2025-12
T0042037,C00088,S023,P0046,2025-12-29,InStore,3,0.0,2025-12
T0026136,C00200,S024,P0159,2025-12-29,InStore,1,0.0,2025-12
T0026127,C00098,S050,P0037,2025-12-29,Mobile,1,0.0,2025-12
T0002480,C00235,S010,P0165,2025-12-29,Mobile,1,0.0,2025-12
T0014755,C00083,S041,P0084,2025-12-29,InStore,1,0.0,2025-12
T0010277,C00041,S031,P0087,2025-12-29,InStore,3,0.0,2025-12
T0005954,C00209,S014,P0223,2025-12-29,InStore,2,0.0,2025-12
T0010275,C00183,S001,P0138,2025-12-29,Online,2,0.0,2025-12
T0032978,C00134,S019,P0078,2025-12-29,Mobile,1,0.0,2025-12
T0046752,C00109,S030,P0209,2025-12-29,Online,1,0.0,2025-12
T0007884,C00119,S009,P0100,2025-12-29,Online,1,0.0,2025-12
T0005229,C00065,S020,P0009,2025-12-29,InStore,1,0.0,2025-12
T0007963,C00005,S020,P0146,2025-12-29,InStore,3,0.0,2025-12
T0041857,C00003,S037,P0144,2025-12-29,Online,1,0.0,2025-12
T0030552,C00065,S010,P0211,2025-12-29,InStore,3,0.0,2025-12
T0034869,C00070,S039,P0219,2025-12-29,InStore,1,0.0,2025-12
T0037751,C00077,S008,P0195,2025-12-29,InStore,2,0.1,2025-12
T0015188,C00176,S022,P0100,2025-12-29,Online,1,0.0,2025-12
T0039150,C00109,S011,P0209,2025-12-29,Mobile,1,0.0,2025-12
T0030301,C00234,S006,P0181,2025-12-29,InStore,1,0.0,2025-12
T0026165,C00093,S034,P0117,2025-12-29,Online,1,0.0,2025-12
T0022726,C00160,S003,P0165,2025-12-29,Mobile,3,0.0,2025-12
T0024775,C00108,S028,P0015,2025-12-29,Mobile,1,0.0,2025-12
T0005533,C00240,S037,P0067,2025-12-29,InStore,1,0.0,2025-12
T0006441,C00080,S035,P0037,2025-12-29,InStore,2,0.0,2025-12
T0004012,C00082,S011,P0032,2025-12-29,InStore,1,0.0,2025-12
T0048192,C00144,S011,P0182,2025-12-29,Online,1,0.0,2025-12
T0016647,C00070,S027,P0213,2025-12-29,InStore,2,0.25,2025-12
T0018385,C00036,S035,P0153,2025-12-29,InStore,1,0.1,2025-12
T0008235,C00089,S013,P0197,2025-12-29,InStore,1,0.0,2025-12
T0048223,C00223,S025,P0077,2025-12-29,InStore,1,0.0,2025-12
T0006479,C00026,S033,P0169,2025-12-29,InStore,1,0.0,2025-12
T0032885,C00165,S023,P0228,2025-12-29,Online,3,0.15,2025-12
T0001130,C00071,S042,P0207,2025-12-29,InStore,2,0.0,2025-12
T0023621,C00198,S001,P0189,2025-12-29,InStore,1,0.0,2025-12
T0026315,C00097,S037,P0090,2025-12-29,InStore,2,0.0,2025-12
T0037999,C00032,S019,P0078,2025-12-29,InStore,1,0.0,2025-12
T0006537,C00216,S018,P0148,2025-12-29,InStore,2,0.0,2025-12
T0006517,C00183,S019,P0111,2025-12-29,InStore,1,0.0,2025-12
T0009637,C00173,S031,P0083,2025-12-29,InStore,1,0.0,2025-12
T0026367,C00223,S015,P0199,2025-12-29,Online,1,0.0,2025-12
T0032852,C00047,S035,P0091,2025-12-29,InStore,2,0.0,2025-12
T0049414,C00004,S038,P0038,2025-12-29,InStore,1,0.0,2025-12
T0015117,C00242,S024,P0023,2025-12-29,InStore,1,0.0,2025-12
T0040144,C00173,S050,P0127,2025-12-29,InStore,1,0.0,2025-12
T0042540,C00178,S007,P0157,2025-12-29,Online,1,0.0,2025-12
T0033855,C00114,S033,P0127,2025-12-29,InStore,3,0.0,2025-12
T0038868,C00202,S024,P0100,2025-12-29,Online,2,0.0,2025-12
T0048242,C00160,S024,P0136,2025-12-29,Online,1,0.0,2025-12
T0020620,C00111,S044,P0059,2025-12-29,InStore,1,0.0,2025-12
T0004616,C00126,S048,P0017,2025-12-29,InStore,1,0.0,2025-12
T0032931,C00134,S022,P0197,2025-12-29,InStore,2,0.0,2025-12
T0008667,C00211,S012,P0148,2025-12-29,Online,1,0.05,2025-12
T0012474,C00101,S016,P0018,2025-12-29,Mobile,3,0.0,2025-12
T0046586,C00023,S037,P0250,2025-12-29,Online,2,0.0,2025-12
T0021704,C00243,S049,P0157,2025-12-29,Online,1,0.0,2025-12
T0015793,C00147,S028,P0107,2025-12-29,Online,1,0.0,2025-12
T0028740,C00201,S016,P0092,2025-12-29,Online,3,0.0,2025-12
T0018255,C00089,S004,P0131,2025-12-29,Online,2,0.0,2025-12
T0032905,C00166,S023,P0201,2025-12-29,InStore,1,0.25,2025-12
T0042230,C00176,S003,P0110,2025-12-29,Online,1,0.0,2025-12
